idloc,ageloc,mail,pages,phone,printed,service,roster,imarket,promo,women's clothing,tamamer_Median,tamamer_Pequeño
0.5945629994396656,0.15588237451056644,-0.20577925203335196,-0.6680741754989838,-0.08543660365916302,-0.6169083411818193,-0.6361712302623251,1.260708359034836,0.689392298540796,0.0,-0.2599946960260008,False,False
0.250368176681872,-0.6689184101520483,0.7028854651133765,0.9565856090269331,0.47889644614816884,-0.4140340707533142,-0.38710884068902046,0.4231590797455158,0.689392298540796,0.0,-0.5333594032034846,False,False
-0.3348275028016173,0.29433105586980646,0.08728850586008069,-0.3754913670805742,-0.26184477481665414,0.9269725945500853,0.42190426214926813,-0.6052238973725719,-0.25557270829596,0.4711200343940308,0.30297283341209497,True,False
0.5172345028993908,-0.179796853331621,-1.4518505671019464,-0.7936227980730814,-1.7874024380217528,0.9520080205270195,-0.6361712302623251,0.40778444434611993,0.4701156387474419,-0.5288799656059693,0.015134955699298637,False,False
0.5757757073392351,0.7851590830660392,0.21777594422342444,-0.417259024362186,0.08370757152991,-0.4772563975742575,0.14208406317623676,0.4737572824822591,0.4701156387474419,0.0,-0.17829309855170564,False,False
-0.056671265311657074,-0.08635875863965954,1.1140519021428283,1.0810772074610007,1.3643488810693292,0.11855866644022503,0.6511111208432238,0.4697228156020062,0.4701156387474419,-0.5288799656059693,1.0850058638210982,True,False
-0.9781871792571514,0.7851590830660392,-0.32768829805507976,-0.45903641449988175,-0.1726875086470488,-0.2644080957901882,0.32923968690127,0.38163101764000806,0.689392298540796,0.4711200343940308,-0.10394762275629155,True,False
-0.21821874699980431,-0.08635875863965954,1.2929152243151374,0.9150750609642745,0.6995749474211204,0.6584631215168459,-0.09560485470434402,-0.4702608099696017,-0.5298843612525581,-0.5288799656059693,0.8721002558868117,True,False
-0.9995520036763369,-0.5221556173614157,-0.4287562169950328,0.0,0.24624665069386217,-0.39161217764536754,-0.8919558473639965,1.8254916726768562,0.4701156387474419,0.0,-1.4705345614193928,False,False
0.6412172448002894,-0.5221556173614157,1.3104828078040813,1.1640388476416759,0.7707126335541125,-0.7111857725499864,-0.1919611325246028,0.5971185340633905,0.9002620571816995,-0.5288799656059693,-0.014036316935238902,False,False
-0.7138191420791126,-0.8445116922195587,0.031187873799986814,-0.500823671340939,0.16576525436043354,0.7849989800881665,-0.047711071085654415,-0.4346317199492261,0.9002620571816995,0.0,-0.6696467851710202,False,True
-0.37263090136889043,0.8306539761190413,2.3983882838501924,0.37479595783235065,0.5537147519660034,-0.17584432109346054,0.6055385198802481,0.5318590426329851,0.0,-0.5288799656059693,0.6442245102122829,False,False
0.4218266370323609,-0.8445116922195587,0.06156120398156793,0.33318407573613007,-0.26184477481665414,-0.9278673944767076,-0.047711071085654415,0.8389350311102501,-1.1676012901882877,-0.5288799656059693,-1.46104158521804,False,False
-0.8848476225646462,0.6396848626677605,1.9156994810499735,1.1640388476416759,1.2390331811953366,-0.6867596445531041,0.09489308003681328,-0.07585100396128458,-0.8296850626392354,0.0,0.24318266357878507,True,False
0.3987663141994755,0.6897940206046221,1.4934027593746764,0.582740975637814,1.3021218839283317,-0.627144120105381,0.9219245751974202,-1.449771423490303,0.0,0.0,0.3270720918968188,False,True
0.08472723483309207,0.6897940206046221,0.5233406493886134,1.205510018126527,1.6051578995080846,0.9148419388231491,0.14208406317623676,-0.10198686745507518,-1.1676012901882877,-0.5288799656059693,0.4135342704787446,True,False
-0.9733222275405209,0.7382431433089988,0.06727049369839522,-0.7099129086787639,0.3252203371640553,-0.850763641523293,0.4680201051151392,0.03947603805608075,0.9002620571816995,0.0,0.20099518451649945,False,True
0.8285537073399841,-0.6689184101520483,-0.31375739768419053,-0.20851551104934515,-0.6396620905915767,0.9971370744887945,-0.58586081690888,0.11501797087049712,0.689392298540796,0.4711200343940308,-0.22936228102757963,True,False
-0.8923404107576707,0.7851590830660392,0.3140640079797412,1.0395866201630544,0.16576525436043354,0.4716084416877678,0.8770893269503983,1.100247606376051,0.0,-0.5288799656059693,1.5099176952523796,False,False
0.29981601224929666,-0.3949134982359505,1.676661069623593,0.29156437409412134,1.3021218839283317,0.7767840314623361,-0.4364404108173443,0.3270537991147574,0.4701156387474419,0.0,0.34326222382675114,False,False
-1.186565549921545,-0.8445116922195587,0.218747446166404,-1.380919672933374,0.8407145849400772,-0.15593643941009389,0.0,0.1688629999523152,0.0,0.4711200343940308,-0.260892799344422,False,False
-1.0924565014174852,0.15588237451056644,-0.9870248040616886,-0.5844283391767046,-0.9488920802363947,-0.4188177997023882,-0.7887497210532705,0.1211630806527984,-0.8296850626392354,0.4711200343940308,-1.342770215263253,False,False
-0.2543955841992543,0.8748274848396119,-0.2627162275940568,0.6243076568306095,-0.08543660365916302,0.46093530509907954,0.5598343284798727,-0.8129442096121787,-0.8296850626392354,0.4711200343940308,0.20492628721822895,True,False
0.3907555831591475,-0.8445116922195587,1.0662175329764225,0.9150750609642745,1.3643488810693292,0.9731165335276685,-0.1919611325246028,-0.10739436895106595,-1.1676012901882877,0.0,0.9038140161428403,False,False
-0.46280005881441155,-0.3949134982359505,1.5017930793536427,0.4579966001326139,1.6051578995080846,-1.0380529391777924,-0.33800198803905185,-0.32471436817725613,-0.8296850626392354,0.0,-0.26628970308887756,False,True
0.7099744587174577,0.0,0.218747446166404,-0.500823671340939,-0.44628524803399666,0.7837933405534284,0.6511111208432238,0.2549452177658521,0.4701156387474419,0.0,1.1915394125035261,True,False
-0.08082858584983227,-1.0681737050190077,-0.15987126615497957,-0.45903641449988175,-0.7400296644054477,0.9385685514908911,-1.2644376280645266,0.026677590535300874,-0.8296850626392354,0.4711200343940308,-0.3316518504166522,True,False
0.5163681566183932,-0.8445116922195587,-2.0502362879989513,-1.1289203807017094,-1.5277139957590844,-0.6697845617205572,-0.7376048792788897,0.376889841916062,0.0,0.0,-2.703679039734115,True,False
0.6344585576316273,0.41941848688361255,1.5236386600383012,0.7905024766181067,1.1101562709265054,0.05062734275794251,0.5139958063326633,0.4224222941960485,0.689392298540796,0.0,0.4674710351731875,False,False
0.7141370693509033,0.8748274848396119,2.2036368296088735,0.6243076568306095,1.3643488810693292,-1.0795012349605766,1.1001359441157499,0.839096217271808,-0.25557270829596,-0.5288799656059693,0.5665828068295735,False,False
0.7116399070339043,0.7851590830660392,1.0303628301166543,0.20830116428736445,1.5461217437561383,0.9012431391610306,0.3756451935628737,0.5898089538908722,-0.25557270829596,-0.5288799656059693,0.6526104160212148,True,False
-0.07578085606319769,0.3583501728869636,-0.28806207906685627,0.08334547698621397,-0.6396620905915767,0.546840437203449,0.6511111208432238,-1.0937846054658429,0.4701156387474419,0.0,0.9684646452282546,False,True
0.8691219245627814,0.6396848626677605,-0.12106311287555342,0.0,0.24624665069386217,0.8383633239853344,1.1001359441157499,-0.3836675948627512,0.0,0.0,0.040549882813827376,True,False
-0.8264517211925567,0.5338880679502727,2.1449087904884445,0.7074193035530136,0.5537147519660034,-0.7029760968961172,0.6511111208432238,0.6765225799141354,0.0,0.0,-0.03552357924723793,False,False
-0.3849846919377788,0.3583501728869636,-0.16677773118771247,-0.45903641449988175,0.3252203371640553,-0.15083406207847988,0.7418720075242844,-0.36464892118734954,0.4701156387474419,0.4711200343940308,0.6132788268778405,False,True
0.758056464432505,-0.5221556173614157,-0.042776821672650255,0.9980894411974988,0.24624665069386217,-0.3306727089151697,-0.38710884068902046,0.3827435764743,-1.1676012901882877,-0.5288799656059693,-0.5238422113715121,False,False
-0.8422520455549408,-0.3949134982359505,-1.6051812850739218,-0.5844283391767046,-1.5277139957590844,-1.0161378007064912,0.32923968690127,0.6387544023298797,-0.8296850626392354,0.4711200343940308,-0.4208986787270406,True,False
-0.9446073246544534,0.4778443826385843,-0.021185955474551148,0.5411669568488403,0.0,-0.7462924837145981,1.1001359441157499,-0.6214030044094624,-0.25557270829596,0.0,0.3846726034845872,False,True
-0.9212520886084682,0.0,0.7080410959439573,0.582740975637814,1.4863238571419324,0.25897978106389696,0.2826843931344676,-0.1143333198306969,0.0,0.4711200343940308,0.933356524424631,True,False
-0.6719511755615938,0.41941848688361255,0.5856510751368394,0.9565856090269331,0.47889644614816884,0.6888012465219864,1.1444161755441098,-0.008107793125367108,0.4701156387474419,0.0,0.7431732813344955,True,False
-1.2373969246000296,0.29433105586980646,-0.2640765842313058,-1.0869661132557287,-0.7400296644054477,-0.0955389838498296,-0.2891127952508541,-0.18997551896242038,-0.5298843612525581,0.0,-1.1547017053210007,True,False
-0.9830760467427243,0.15588237451056644,0.7846977081685929,0.7489644139615107,1.1750545455528627,0.3843661949966553,-0.2891127952508541,-0.44139315435447546,0.9002620571816995,0.4711200343940308,0.45815104921503275,True,False
-0.3759939918570475,0.15588237451056644,-0.5997859195150906,0.0,-0.5417939327252923,0.031144402748115925,0.14208406317623676,0.9602582137578962,0.24097338775851734,0.0,0.7665992483280081,False,False
0.4649642905642616,0.4778443826385843,-0.26996813743230613,-0.08337975539880609,0.0,0.4343578687748593,0.18911031259260405,1.0860882910137266,-0.25557270829596,-0.5288799656059693,-0.733039415919715,False,False
-0.22774995526830386,0.4778443826385843,-0.4521140509382353,0.08334547698621397,-0.7400296644054477,0.7010504455107323,0.42190426214926813,0.6057701214577497,-0.25557270829596,0.0,-0.23757943964871514,True,False
0.12492093109683523,0.7851590830660392,1.3495684858854604,0.8735577331403352,1.3643488810693292,-0.31440113428554306,0.0,-0.9570141730101155,-0.5298843612525581,0.0,0.4422458388165679,False,True
0.1787831325230815,-0.179796853331621,-0.09553189367669161,0.16665747732104794,-0.3530080116633107,-0.9603635669515138,-0.6361712302623251,-1.5269500523602229,-0.25557270829596,-0.5288799656059693,-0.30950385453702256,True,False
-0.35365855147831055,-0.5221556173614157,-0.346065636000806,-0.417259024362186,-0.08543660365916302,-0.6626607421842214,-0.6867491133342799,0.5794646972224082,-0.8296850626392354,-0.5288799656059693,-0.7150370823924725,False,False
0.20030319546934142,-1.0681737050190077,0.33326839723653917,-0.16679462996734223,-0.26184477481665414,0.05316113155703621,-0.14368642695822934,-0.22308119482963637,0.4701156387474419,0.4711200343940308,0.10885876836138168,False,True
0.025537255302934537,-0.08635875863965954,-0.26724963060717555,-0.500823671340939,-0.44628524803399666,0.2687526468591301,-0.33800198803905185,-0.7374194349775856,-0.5298843612525581,0.4711200343940308,0.2582676701638327,False,True
0.027493820395553578,0.7851590830660392,-0.3281371683141854,-1.3388859948829859,0.3252203371640553,-0.8112711564826122,0.18911031259260405,0.5224528099526851,-1.1676012901882877,0.0,-1.0819641251251086,True,False
-0.2651256182718035,0.6897940206046221,-0.5942089877795446,-0.08337975539880609,0.24624665069386217,0.6430185730473172,0.18911031259260405,-0.6776101706546579,-0.5298843612525581,0.0,0.617045242285808,False,True
0.2365246097972532,-0.5221556173614157,-0.3706332689400855,-0.16679462996734223,-0.7400296644054477,-0.49778145780519123,-0.6867491133342799,1.079662782866375,-0.8296850626392354,-0.5288799656059693,-1.191593404431112,False,False
0.42094192570125955,0.7851590830660392,1.1691624550375406,0.8735577331403352,1.1750545455528627,0.4159100498088079,0.8770893269503983,-0.9744874223246313,-1.1676012901882877,0.0,1.212568191026199,False,True
-0.22139227725325283,-0.6689184101520483,-0.06803750555596035,0.08334547698621397,0.08370757152991,0.7133114426873911,-0.38710884068902046,-1.1872020696992833,0.9002620571816995,0.0,-0.4267301557162283,False,True
0.07702060304743308,-1.0681737050190077,2.2656312698667764,1.205510018126527,0.7707126335541125,0.7585586568332131,-0.14368642695822934,0.8788034722559482,0.9002620571816995,-0.5288799656059693,0.8306419812651172,False,False
0.7811114683631173,0.0,-0.17137807021466644,-0.2919847333221309,-0.08543660365916302,-0.3594831624741099,-0.6867491133342799,0.8728288078889154,0.0,-0.5288799656059693,-0.39589273895878696,False,False
0.6429054809884068,0.08045017613779924,-0.19295708007522738,-0.33373331236074416,-0.08543660365916302,0.9057783603579547,-0.047711071085654415,-0.38257718931429485,-0.5298843612525581,0.0,0.5083168773986375,False,True
0.8383175350077174,-0.5221556173614157,-0.2559101289274324,-0.500823671340939,-0.6396620905915767,-0.9214808392540438,-0.6361712302623251,0.2119403632995337,-0.25557270829596,-0.5288799656059693,-1.440971781359733,True,False
0.1937662815281038,0.7382431433089988,-0.11735543254063142,-0.3754913670805742,0.16576525436043354,-0.19460995142261134,0.4680201051151392,0.5209843964344707,0.24097338775851734,0.0,0.4526418859935387,True,False
0.7423543085476777,-0.5221556173614157,-0.07970109874762367,-0.45903641449988175,-0.6396620905915767,-1.0702151773482875,-0.58586081690888,-0.25410569106011294,0.9002620571816995,-0.5288799656059693,0.08194716974951773,True,False
0.28431362978928043,-0.6689184101520483,-1.8306474473794176,-0.5844283391767046,-0.8430500798575367,0.5314277978837187,-0.7376048792788897,-0.31910827940916164,-1.1676012901882877,0.4711200343940308,-1.380171793928156,True,False
-0.0059202678206117165,0.0,-0.5950673374400766,-0.417259024362186,0.16576525436043354,-0.499929928723575,-0.6361712302623251,0.08521274382366578,-0.25557270829596,0.4711200343940308,-0.08586827605075709,True,False
0.6799033436160755,-0.3949134982359505,-0.4221290097122687,-0.2919847333221309,-0.08543660365916302,-0.7628895323534597,-0.1919611325246028,0.7178592232862806,-0.5298843612525581,0.0,-0.8449512971993033,False,False
-1.3509564846122466,0.08045017613779924,-0.796850557762361,-0.417259024362186,-2.0675430681917484,-0.6134497662280297,-1.102439952804513,0.3731800523088328,-1.1676012901882877,-0.5288799656059693,-0.941342296400147,False,False
-0.08689639728915144,0.0,-0.21218097536802735,-0.08337975539880609,-0.08543660365916302,-0.22303265281574253,-0.6361712302623251,1.1870546479199926,-0.8296850626392354,-0.5288799656059693,-0.4183805371912572,False,False
0.07026369243283767,-1.0681737050190077,0.4705142357949619,0.7489644139615107,1.3021218839283317,-0.05134109953784699,-1.0492688077817272,-0.8049352586307674,-0.5298843612525581,0.4711200343940308,-0.4620637407652985,False,True
0.5766312630914715,0.7382431433089988,-0.6207568942834305,-0.33373331236074416,-0.5417939327252923,0.009439868931865138,0.8321369642857547,0.9652792551152405,0.0,-0.5288799656059693,0.2073652363889088,False,False
-0.03867027816869919,-0.8445116922195587,2.3309357925110468,0.20830116428736445,0.8407145849400772,-0.7550266435761455,-1.210000938413202,0.8427742476699156,-1.1676012901882877,-0.5288799656059693,-0.7977873855213806,False,False
0.6966313786993436,-0.6689184101520483,-0.4551922485689828,-0.3754913670805742,-0.7400296644054477,-0.28462979815736206,-0.7887497210532705,-0.04722651866633723,0.4701156387474419,0.4711200343940308,-0.5101631529083537,True,False
0.015737768990390734,-0.5221556173614157,0.35103716295398646,0.9980894411974988,0.47889644614816884,0.3450351083101351,0.04753318536528466,0.9394667901480596,0.9002620571816995,-0.5288799656059693,-0.022667374824955767,False,False
-0.6655005289225212,0.5877713210272296,-0.30250034267511744,-0.2919847333221309,-0.08543660365916302,-0.6186478293747175,0.04753318536528466,-2.4196756195749427,0.689392298540796,0.0,-0.39021565471137837,False,True
-0.5799614031294835,0.4778443826385843,-0.31015732083934255,-0.16679462996734223,-0.6396620905915767,0.5927506526320794,0.8770893269503983,0.25666579759410574,-0.25557270829596,0.0,1.2106463306433417,False,False
